,insert_date,name,avg_price,avg_reference_price,supermarket,reference_unit,subcategoria,category
0,2021-03,AGROPIGEN tomate ensalada bio bandeja (1.2 Kg aprox.),3.5900000000000003,2.99,dia-es,kg,fruta,verduleria
1,2021-03,AGUINAMAR mejillones cocidos envasado al vació 1 Kg,3.926923076923077,3.926923076923077,dia-es,kg,pescado,pescaderia
2,2021-03,AGUINAMAR mejillones en salsa de tomate envase 500 gr,3.7664705882352942,7.5329411764705885,dia-es,kg,pescado,pescaderia
3,2021-03,AGUINAMAR mejillones en su jugo envase 500 gr,3.7653846153846158,7.5307692307692315,dia-es,kg,pescado,pescaderia
4,2021-03,AGUINAMAR pata de pulpo bandeja 200 gr,7.842307692307693,39.21153846153846,dia-es,kg,pescado,pescaderia
5,2021-03,AGUINAMAR pintxo a la donostiarra envase 200 gr,2.89,14.449999999999998,dia-es,kg,pescado,pescaderia
6,2021-03,AGUINAMAR salpicón de marisco bandeja 225 gr,4.073333333333333,18.100833333333334,dia-es,kg,pescado,pescaderia
7,2021-03,ARGAL Bonnatur jamón cocido en finas lonchas sobre 140 gr,1.9115384615384614,13.652307692307694,dia-es,kg,embutidos,carniceria
8,2021-03,ARGAL Bonnatur pechuga de pavo en finas lonchas sobre 130 gr,2.1746153846153846,16.73076923076923,dia-es,kg,embutidos,carniceria
9,2021-03,ARGAL fuet calidad extra envase 120 gr,1.25,11.36,dia-es,kg,embutidos,carniceria
10,2021-03,ART MORHUA bacalao desmigado salado skrei bandeja 250 gr,4.89,19.56,dia-es,kg,pescado,pescaderia
11,2021-03,Acelgas manojo (1.2 Kg aprox.),2.167692307692308,1.8053846153846154,dia-es,kg,vegetales,verduleria
12,2021-03,Aguacate bandeja 3/4 piezas,2.1884615384615382,4.3769230769230765,dia-es,kg,fruta,verduleria
13,2021-03,Aguacate bio bandeja 400 gr,3.03,7.58,dia-es,kg,fruta,verduleria
14,2021-03,Aguacate unidad (300 gr aprox.),1.3615384615384616,4.5284615384615385,dia-es,kg,fruta,verduleria
15,2021-03,Ajete tierno manojo 120 g,1.3900000000000001,11.58,dia-es,kg,vegetales,verduleria
16,2021-03,Ajo morado malla 250 gr,1.4653846153846155,5.861538461538462,dia-es,kg,vegetales,verduleria
17,2021-03,Ajo morado malla 400 gr,2.0130769230769228,5.033846153846154,dia-es,kg,vegetales,verduleria
18,2021-03,Alas enteras de pollo formato familiar bandeja (peso aprox. 1.1 Kg),4.35,3.95,dia-es,kg,aves,carniceria
19,2021-03,Alas partidas de pollo bandeja (peso aprox. 650 gr),2.79,4.65,dia-es,kg,aves,carniceria
20,2021-03,Albóndigas mixtas de cerdo y vacuno bandeja 420 gr,2.4284615384615384,5.782307692307692,dia-es,kg,elaborados,carniceria
21,2021-03,Alcachofa unidad (290 gr aprox.),0.58,1.99,dia-es,kg,vegetales,verduleria
22,2021-03,Alitas de pollo adobadas sabor asado bandeja 450 gr,2.1268421052631576,4.727894736842106,dia-es,kg,elaborados,carniceria
23,2021-03,Almeja de cultivo (peso aprox. 250 gr),2.9538461538461536,11.805384615384614,dia-es,kg,pescado,pescaderia
24,2021-03,Anchodinas envase 50 gr,1.466923076923077,29.33846153846154,dia-es,kg,pescado,pescaderia
25,2021-03,Anillas de potón (peso aprox. 250 gr),1.9130434782608696,7.642173913043479,dia-es,kg,pescado,pescaderia
26,2021-03,Apio bolsa 500 gr,0.99,1.98,dia-es,kg,vegetales,verduleria
27,2021-03,Arreglo para puchero (peso aprox. 1.2 Kg),4.79,3.99,dia-es,kg,cerdo,carniceria
28,2021-03,Arándanos tarrina 250 gr,2.456153846153846,9.824615384615385,dia-es,kg,fruta,verduleria
29,2021-03,BOADAS jamón serrano gran reserva lonchas sobre 80 gr,2.49,31.13,dia-es,kg,embutidos,carniceria
30,2021-03,BOADAS lomo embuchado selección en lonchas sobre 80 gr,2.35,29.38,dia-es,kg,embutidos,carniceria
31,2021-03,BOADAS longaniza de payes 80 gr,1.7746153846153847,22.18769230769231,dia-es,kg,embutidos,carniceria
32,2021-03,BUJANDA pimientos del piquillo al ajillo frasco 220 gr,1.4915384615384615,5.141923076923077,dia-es,kg,vegetales,verduleria
33,2021-03,BUJANDA pimientos del piquillo rojos y verdes frasco 220 gr,1.49,6.77,dia-es,kg,vegetales,verduleria
34,2021-03,Banana unidad (230 gr aprox.),0.25384615384615383,1.113076923076923,dia-es,kg,fruta,verduleria
35,2021-03,Berenjena unidad (540 gr aprox.),0.976923076923077,1.8153846153846152,dia-es,kg,vegetales,verduleria
36,2021-03,Bimi bandeja 200 gr,1.99,9.95,dia-es,kg,vegetales,verduleria
37,2021-03,Boniato unidad (500 gr aprox.),1.19,1.99,dia-es,kg,vegetales,verduleria
38,2021-03,Brócoli pieza 500 gr,1.1261538461538463,2.2523076923076926,dia-es,kg,vegetales,verduleria
39,2021-03,CALATAYUD nuggets de pollo bandeja 300 gr,2.29,7.63,dia-es,kg,embutidos,carniceria
40,2021-03,CAMPOFRIO salchichas de pavo pack 3 x 170 gr,2.019230769230769,3.958461538461538,dia-es,kg,embutidos,carniceria
41,2021-03,CAMPOFRÍO Cuidat+ fiambre de pechuga de pavo bajo en sal en lonchas sobre 75 gr,1.0,13.33,dia-es,kg,embutidos,carniceria
42,2021-03,CAMPOFRÍO Finissimas jamón cocido extra sobre 115 gr,1.8653846153846154,16.220769230769232,dia-es,kg,embutidos,carniceria
43,2021-03,CAMPOFRÍO Finissimas pechuga de pavo braseado en lonchas sobre 115 gr,1.8653846153846154,16.220769230769232,dia-es,kg,embutidos,carniceria
44,2021-03,CAMPOFRÍO Finissimas pechuga de pavo sobre 115 gr,1.8653846153846154,16.220769230769232,dia-es,kg,embutidos,carniceria
45,2021-03,CAMPOFRÍO Vegalia hamburguesa vegetariana magic burger bandeja 200 gr,2.7055555555555557,13.527777777777779,dia-es,kg,picados,carniceria
46,2021-03,CAMPOFRÍO Vegalia lonchas vegetarianas con espárragos sobre 100 gr,1.59,15.9,dia-es,kg,embutidos,carniceria
47,2021-03,CAMPOFRÍO Vegalia preparado picado vegetariano magic mix bandeja 300 gr,3.3,11.0,dia-es,kg,picados,carniceria
48,2021-03,CAMPOFRÍO chopped pork en lonchas sobre 115 gr,1.0,8.7,dia-es,kg,embutidos,carniceria
49,2021-03,CAMPOFRÍO costilla en tira a las finas hierbas (peso aprox. 1.4 Kg),8.25,5.89,dia-es,kg,elaborados,carniceria
50,2021-03,CAMPOFRÍO jamón cocido extrajugoso sobre 90 gr,1.0,11.110000000000001,dia-es,kg,embutidos,carniceria
51,2021-03,CAMPOFRÍO mini stick de chorizo envase 50 gr,1.5947619047619048,31.895238095238092,dia-es,kg,embutidos,carniceria
52,2021-03,CAMPOFRÍO mini stick de fuet envase 50 gr,1.536153846153846,30.72307692307692,dia-es,kg,embutidos,carniceria
53,2021-03,CAMPOFRÍO mortadela con aceitunas en lonchas sobre 115 gr,1.0,8.7,dia-es,kg,embutidos,carniceria
54,2021-03,CAMPOFRÍO pechuga de pollo extrajugosa en lonchas sobre 90 gr,1.0,11.110000000000001,dia-es,kg,embutidos,carniceria
55,2021-03,CAMPOFRÍO salchichas frankfurt pack 4 x 140 gr,1.8746153846153848,3.3492307692307692,dia-es,kg,embutidos,carniceria
56,2021-03,CAMPOFRÍO salchichas grand bockwurst envase 400 gr,2.99,7.48,dia-es,kg,embutidos,carniceria
57,2021-03,CAMPOFRÍO salchichas grand bratwurst envase 400 gr,3.19,7.98,dia-es,kg,embutidos,carniceria
58,2021-03,CAMPOFRÍO salchichas grand wienerwurst envase 400 gr,3.1899999999999995,7.98,dia-es,kg,embutidos,carniceria
59,2021-03,CANPIPORK jamón de cebo Ibérico 50% raza ibérica pieza (peso aprox. 7.5 Kg),99.0,13.2,dia-es,kg,embutidos,carniceria
60,2021-03,CARRETILLA pimientos del piquillo enteros frasco 260 gr,1.6738461538461538,6.437692307692307,dia-es,kg,vegetales,verduleria
61,2021-03,CASA TARRADELLAS cintas de bacon envase 2x100 gr,1.8653846153846154,9.326923076923077,dia-es,kg,embutidos,carniceria
62,2021-03,CASA TARRADELLAS espetec extra pieza 180 gr,1.99,11.06,dia-es,kg,embutidos,carniceria
63,2021-03,CASA TARRADELLAS espetec pack 2 x 180 gr,3.9873076923076924,11.074615384615385,dia-es,kg,embutidos,carniceria
64,2021-03,CLAROS boquerones en vinagre envase 110g,3.29,29.91,dia-es,kg,pescado,pescaderia
65,2021-03,CORONAS DE LABARRA pimiento de piquillo en tiras frasco 220 gr,1.15,5.23,dia-es,kg,vegetales,verduleria
66,2021-03,Calabacín bio bandeja 600 gr,1.99,3.32,dia-es,kg,vegetales,verduleria
67,2021-03,Calabacín redondo unidad (400 gr aprox.),0.8230769230769232,2.05,dia-es,kg,vegetales,verduleria
68,2021-03,Calabacín unidad (420 gr aprox.),0.6488461538461539,1.5469230769230768,dia-es,kg,vegetales,verduleria
69,2021-03,Calabaza (2 Kg aprox.),2.623076923076923,1.3115384615384615,dia-es,kg,vegetales,verduleria
70,2021-03,Calabaza dados al vacío 400 gr,1.2653846153846153,3.168461538461538,dia-es,kg,vegetales,verduleria
71,2021-03,Cebolla buti 1 Kg,1.19,1.19,dia-es,kg,vegetales,verduleria
72,2021-03,Cebolla dulce unidad (380 gr aprox.),0.8488461538461538,2.226923076923077,dia-es,kg,vegetales,verduleria
73,2021-03,Cebolla malla 2 Kg,1.606153846153846,0.808076923076923,dia-es,kg,vegetales,verduleria
74,2021-03,Cebolla morada malla 500 gr,1.0515384615384615,2.103076923076923,dia-es,kg,vegetales,verduleria
75,2021-03,Cebolla tierna manojo 350 gr,1.0515384615384615,3.0069230769230773,dia-es,kg,vegetales,verduleria
76,2021-03,Cebollino 20 gr,1.07,53.5,dia-es,kg,vegetales,verduleria
77,2021-03,Champiñones bandeja 250 gr,1.4499999999999997,5.799999999999999,dia-es,kg,hongos,verduleria
78,2021-03,Champiñón entero bandeja 250 gr,0.9123076923076923,3.649230769230769,dia-es,kg,hongos,verduleria
79,2021-03,Champiñón laminado bandeja 250 gr,1.25,5.0,dia-es,kg,hongos,verduleria
80,2021-03,Chirimoya unidad (450 gr aprox.),2.6783333333333332,3.9333333333333336,dia-es,kg,fruta,verduleria
81,2021-03,Chorizo criollo (peso aprox. 480 gr),3.12,6.5,dia-es,kg,embutidos,carniceria
82,2021-03,Chorizo de cerdo oreado bandeja 380 gr,2.79,7.34,dia-es,kg,embutidos,carniceria
83,2021-03,Chorizo gallego malla 500 gr,3.99,7.98,dia-es,kg,embutidos,carniceria
84,2021-03,Chorizo pincho (peso aprox. 400 gr),2.8400000000000003,7.09,dia-es,kg,embutidos,carniceria
85,2021-03,Chuleta de aguja de cerdo bandeja (peso aprox. 700 gr),3.2576,4.658,dia-es,kg,cerdo,carniceria
86,2021-03,Chuleta de lomo bandeja 600 gr,2.8553846153846156,4.7565384615384625,dia-es,kg,cerdo,carniceria
87,2021-03,Chuleta de pavo bandeja (peso aprox. 580 gr),2.84,4.9,dia-es,kg,aves,carniceria
88,2021-03,Chuleta de sajonia bandeja 400 gr,3.69,9.23,dia-es,kg,cerdo,carniceria
89,2021-03,Chuletas de pavo al ajillo bandeja (peso aprox. 720 gr),4.1,5.6899999999999995,dia-es,kg,aves,carniceria
90,2021-03,Cinta de lomo adobada (peso aprox. 900 gr),5.898846153846154,6.555384615384615,dia-es,kg,elaborados,carniceria
91,2021-03,Cinta de lomo de cerdo en trozo (peso aprox. 1 Kg),4.19,4.19,dia-es,kg,cerdo,carniceria
92,2021-03,Ciruela roja unidad (160 gr aprox.),0.48384615384615387,3.013076923076923,dia-es,kg,fruta,verduleria
93,2021-03,Cogollos bandeja 3 uds,0.9592307692307693,0.31923076923076926,dia-es,ud,vegetales,verduleria
94,2021-03,Coliflor pieza 1 ud,1.9284615384615384,1.9284615384615384,dia-es,ud,vegetales,verduleria
95,2021-03,Conejo entero bandeja (peso aprox. 1560 gr),9.28,5.950000000000001,dia-es,kg,conejo_cordero,carniceria
96,2021-03,Contramuslos de pollo sin piel (peso aprox. 700 gr),2.52,3.6000000000000005,dia-es,kg,aves,carniceria
97,2021-03,Corazones de cogollos 6 uds,1.85,0.31,dia-es,ud,vegetales,verduleria
98,2021-03,Corazones de lechuga romana bandeja 2 uds,1.5130769230769232,0.7615384615384616,dia-es,ud,vegetales,verduleria
99,2021-03,Costilla ibérica adobada envasada al vacío 600 gr,2.99,4.98,dia-es,kg,elaborados,carniceria
100,2021-03,Cuarto trasero de pollo formato familiar bandeja (peso aprox. 1.45 Kg),3.48,2.4,dia-es,kg,aves,carniceria
101,2021-03,Cuartos traseros de pollo bandeja (peso aprox. 850 gr),2.6015384615384614,3.0576923076923075,dia-es,kg,aves,carniceria
102,2021-03,Cuartos traseros de pollo selección (peso aprox. 1.3 Kg),5.418461538461538,4.166538461538462,dia-es,kg,aves,carniceria
103,2021-03,DIA DELICIOUS chorizo de león ahumado natural pieza 360 gr,3.613076923076923,10.035384615384617,dia-es,kg,embutidos,carniceria
104,2021-03,DIA DELICIOUS chorizo ibérico cular extra pieza 360 gr,3.8653846153846154,10.736153846153845,dia-es,kg,embutidos,carniceria
105,2021-03,DIA DELICIOUS jamón de cebo ibérico 50% raza ibérica en lonchas sobre 100 gr,4.928461538461538,49.28461538461538,dia-es,kg,embutidos,carniceria
106,2021-03,DIA DELICIOUS lomo de cebo ibérico envase 100 gr,3.613076923076923,36.13076923076923,dia-es,kg,embutidos,carniceria
107,2021-03,DIA DELICIOUS paleta de cebo ibérica 50% de raza ibérica en lonchas sobre 100 gr,4.4884615384615385,44.88461538461539,dia-es,kg,embutidos,carniceria
108,2021-03,DIA DELICIOUS salchichón ibérico cular extra pieza 360 gr,3.8653846153846154,10.736153846153845,dia-es,kg,embutidos,carniceria
109,2021-03,DIA DELICIOUS chorizo ibérico lonchas envase 100 gr,2.065384615384615,20.653846153846153,dia-es,kg,embutidos,carniceria
110,2021-03,DIA DELICIOUS salchichón ibérico lonchas envase 100 gr,1.9499999999999997,19.5,dia-es,kg,embutidos,carniceria
111,2021-03,DIA MARI MARINERA bacalao desmigado desalado bandeja 250 gr,3.99,15.96,dia-es,kg,pescado,pescaderia
112,2021-03,DIA MARI MARINERA bacalao desmigado salado envase 250 gr,3.6884615384615387,14.753846153846155,dia-es,kg,pescado,pescaderia
113,2021-03,DIA MARI MARINERA gulas clásicas refrigeradas bandeja 200 gr,3.028461538461539,15.142307692307693,dia-es,kg,pescado,pescaderia
114,2021-03,DIA MARI MARINERA palitos de surimi paquete 300 gr,1.8515384615384616,6.173076923076923,dia-es,kg,pescado,pescaderia
115,2021-03,DIA MARI MARINERA trucha ahumada envase 100 gr,3.0515384615384615,30.515384615384615,dia-es,kg,pescado,pescaderia
116,2021-03,DIA SELECCIÓN MUNDIAL filetón bacalao salado envase 700 gr,8.59,12.27,dia-es,kg,pescado,pescaderia
117,2021-03,DIA SELECCIÓN MUNDIAL queso gorgonzola DOP envase 200 gr,2.11,10.549999999999999,dia-es,kg,embutidos,carniceria
118,2021-03,DIA SELECCIÓN MUNDIAL queso mascarpone tarrina 250 gr,1.6939999999999997,6.775999999999999,dia-es,kg,embutidos,carniceria
119,2021-03,DIA SELECCIÓN MUNDIAL queso provolone con orégano envase 200 gr,1.955,9.775,dia-es,kg,embutidos,carniceria
120,2021-03,DIA SELECCIÓN MUNDIAL queso scamorza ahumada 230 gr,2.856666666666667,12.423333333333334,dia-es,kg,embutidos,carniceria
121,2021-03,DIA SELECCIÓN MUNDIAL salmón ahumado noruego sobre 200 gr,5.49,27.449999999999996,dia-es,kg,pescado,pescaderia
122,2021-03,DIA SELECCIÓN MUNDIAL salmón ahumado sobre 100 gr,3.6515384615384616,36.51538461538461,dia-es,kg,pescado,pescaderia
123,2021-03,DIA VEGECAMPO pimientos del piquillo en tiras con ajo frasco 225 gr,0.99,4.5,dia-es,kg,vegetales,verduleria
124,2021-03,DIA VEGECAMPO pimientos del piquillo enteros al natural frasco 260 gr,1.19,4.58,dia-es,kg,vegetales,verduleria
125,2021-03,DIA VEGECAMPO pimientos del piquillo enteros lata 150 gr,1.15,7.67,dia-es,kg,vegetales,verduleria
126,2021-03,DIA acelga bolsa 300 gr,1.0284615384615385,3.4269230769230767,dia-es,kg,vegetales,verduleria
127,2021-03,DIA bacon en lonchas sobre 200 gr,1.913076923076923,9.565384615384614,dia-es,kg,embutidos,carniceria
128,2021-03,DIA cabecero de lomo lonchas envase 2 x 60 gr,1.6730769230769231,13.94076923076923,dia-es,kg,embutidos,carniceria
129,2021-03,DIA cabeza de jabalí sobre 200 gr,1.626923076923077,8.134615384615385,dia-es,kg,embutidos,carniceria
130,2021-03,DIA chistorra pieza 220 gr,1.25,5.680000000000001,dia-es,kg,embutidos,carniceria
131,2021-03,DIA chopped de cerdo cocido en lonchas sobre 250 gr,1.603846153846154,6.415384615384616,dia-es,kg,embutidos,carniceria
132,2021-03,DIA chopped pork en lonchas sobre 250 gr,0.9899999999999999,3.9599999999999995,dia-es,kg,embutidos,carniceria
133,2021-03,DIA chopped pork pieza envase 800 gr,2.0,2.5,dia-es,kg,embutidos,carniceria
134,2021-03,DIA chorizo de pamplona en lonchas sobre 225 gr,1.713076923076923,7.613846153846154,dia-es,kg,embutidos,carniceria
135,2021-03,DIA chorizo de pavo en lonchas sobre 150 gr,1.913076923076923,12.753846153846155,dia-es,kg,embutidos,carniceria
136,2021-03,DIA chorizo extra lonchas sobre 225 gr,1.5284615384615385,6.7930769230769235,dia-es,kg,embutidos,carniceria
137,2021-03,DIA chorizo extra sin colorantes pieza 385 gr,3.4653846153846155,8.99846153846154,dia-es,kg,embutidos,carniceria
138,2021-03,DIA chorizo sarta extra picante envase 280 gr,2.2284615384615383,7.958461538461539,dia-es,kg,embutidos,carniceria
139,2021-03,DIA chorizo sarta extra pieza 280 gr,2.2284615384615383,7.958461538461539,dia-es,kg,embutidos,carniceria
140,2021-03,DIA espetec extra pieza 175 gr,1.6284615384615386,9.30923076923077,dia-es,kg,embutidos,carniceria
141,2021-03,DIA fiambre de pavo maxi pieza 900 gr,2.0,2.22,dia-es,kg,embutidos,carniceria
142,2021-03,DIA fiambre de pechuga de pavo en finas lonchas sobre 300 gr,2.0,6.67,dia-es,kg,embutidos,carniceria
143,2021-03,DIA fiambre de pechuga de pavo pieza 400 gr,2.020769230769231,5.056923076923078,dia-es,kg,embutidos,carniceria
144,2021-03,DIA fiambre de sandwich sobre 250 gr,1.213076923076923,4.852307692307692,dia-es,kg,embutidos,carniceria
145,2021-03,DIA fuet envase 2 x 170 gr,2.9284615384615384,8.61153846153846,dia-es,kg,embutidos,carniceria
146,2021-03,DIA jamón cocido extra finas lonchas sobre 2 x 125 gr,1.8284615384615384,7.313846153846153,dia-es,kg,embutidos,carniceria
147,2021-03,DIA jamón cocido extra sobre 250 gr,2.2884615384615383,9.153846153846153,dia-es,kg,embutidos,carniceria
148,2021-03,DIA jamón cocido finas lonchas sobre 300 gr,2.0,6.67,dia-es,kg,embutidos,carniceria
149,2021-03,DIA jamón curado medias lonchas envase 70 gr,1.0,14.29,dia-es,kg,embutidos,carniceria
150,2021-03,DIA jamón serrano lonchas extra finas sobre 120 gr,2.113076923076923,17.612307692307695,dia-es,kg,embutidos,carniceria
151,2021-03,DIA jamón serrano sobre 240 gr,3.528461538461539,14.701538461538462,dia-es,kg,embutidos,carniceria
152,2021-03,DIA lomo embuchado pieza 400 gr,6.213076923076924,15.537692307692309,dia-es,kg,embutidos,carniceria
153,2021-03,DIA lomo lonchas sobre 2 x 60 gr,1.8884615384615384,15.73923076923077,dia-es,kg,embutidos,carniceria
154,2021-03,DIA longaniza de pagés en lonchas sobre 125 gr,1.49,11.92,dia-es,kg,embutidos,carniceria
155,2021-03,DIA mini taquitos de jamón curado  envase 2 x 75 gr,1.9284615384615384,12.857692307692307,dia-es,kg,embutidos,carniceria
156,2021-03,DIA mortadela en lonchas sobre 250 gr,1.0038461538461538,4.015384615384615,dia-es,kg,embutidos,carniceria
157,2021-03,DIA mortadela maxi pieza 900 gr,2.326923076923077,2.5846153846153848,dia-es,kg,embutidos,carniceria
158,2021-03,DIA paleta curada lonchas sobre 240 gr,3.6284615384615386,15.121538461538462,dia-es,kg,embutidos,carniceria
159,2021-03,DIA paleta de york pieza 1 Kg,2.434,2.434,dia-es,kg,embutidos,carniceria
160,2021-03,DIA pechuga de pavo en lonchas sobre 200 gr,1.5515384615384613,7.757692307692308,dia-es,kg,embutidos,carniceria
161,2021-03,DIA pechuga de pavo finas lonchas sobre 2 x 100 gr,1.5204761904761905,7.602380952380953,dia-es,kg,embutidos,carniceria
162,2021-03,DIA pechuguita de pollo asada al horno en lonchas sobre 100 gr,2.0130769230769228,20.13076923076923,dia-es,kg,embutidos,carniceria
163,2021-03,DIA salami extra en lonchas sobre 225 gr,1.4884615384615385,6.613076923076923,dia-es,kg,embutidos,carniceria
164,2021-03,DIA salchichas Baviera envase 300 gr,1.613076923076923,5.376923076923077,dia-es,kg,embutidos,carniceria
165,2021-03,DIA salchichas Viena con queso envase 3 x 200 gr,1.8884615384615384,3.1453846153846152,dia-es,kg,embutidos,carniceria
166,2021-03,DIA salchichas bockwurst tarro 320GR,1.85,5.78,dia-es,kg,embutidos,carniceria
167,2021-03,DIA salchichas cocktail tarro 180GR,1.426923076923077,7.929230769230769,dia-es,kg,embutidos,carniceria
168,2021-03,DIA salchichas frankfurt envase 4 x 160 gr,1.3884615384615384,2.1715384615384616,dia-es,kg,embutidos,carniceria
169,2021-03,DIA salchichas súper envase 350 gr,1.5130769230769232,4.325384615384615,dia-es,kg,embutidos,carniceria
170,2021-03,DIA salchichas viena clásica envase 3 x 200 gr,1.7515384615384615,2.92,dia-es,kg,embutidos,carniceria
171,2021-03,DIA salchichas viena de pollo pack 3 x 200 gr,1.713076923076923,2.858461538461538,dia-es,kg,embutidos,carniceria
172,2021-03,DIA salchichón a la pimienta envase 150 gr,1.9899999999999998,13.265384615384615,dia-es,kg,embutidos,carniceria
173,2021-03,DIA salchichón de pavo en lonchas sobre 150 gr,1.913076923076923,12.753846153846155,dia-es,kg,embutidos,carniceria
174,2021-03,DIA salchichón extra lonchas sobre 225 gr,1.4884615384615385,6.613076923076923,dia-es,kg,embutidos,carniceria
175,2021-03,DIA surtido chorizo y salchichón sobre 225 gr,1.813076923076923,8.06,dia-es,kg,embutidos,carniceria
176,2021-03,DIA taco de jamón curado sobre 300 gr,5.174615384615385,17.245384615384616,dia-es,kg,embutidos,carniceria
177,2021-03,DIA taquitos de jamón curado envase 150 gr,1.6653846153846152,11.103846153846153,dia-es,kg,embutidos,carniceria
178,2021-03,DIA tiras de bacon envase 2 x 100 gr,1.6284615384615386,8.142307692307693,dia-es,kg,embutidos,carniceria
179,2021-03,DIAMIR pimientos rojos pack 3 latas de 60 gr,1.3269230769230769,7.373076923076923,dia-es,kg,vegetales,verduleria
180,2021-03,DIMAR palitos de bacalado salado envase 300 gr,5.29,17.63,dia-es,kg,pescado,pescaderia
181,2021-03,Delicias de pollo bandeja (peso aprox. 750 gr),3.38,4.5,dia-es,kg,aves,carniceria
182,2021-03,Dorada de cultivo limpia y entera unidad (peso aprox. 750 gr),5.586153846153847,7.451538461538462,dia-es,kg,pescado,pescaderia
183,2021-03,Dátil medjoul bandeja 220 gr,3.7595652173913043,17.087391304347825,dia-es,kg,fruta,verduleria
184,2021-03,Dátil natural en rama bandeja 200 gr,1.29,6.45,dia-es,kg,fruta,verduleria
185,2021-03,EL POZO fiambre de pechuga de pavo mini pieza 360 gr,2.0,5.5600000000000005,dia-es,kg,embutidos,carniceria
186,2021-03,ELPOZO Bienstar hamburguesas de pavo bandeja 320 gr,2.2,6.88,dia-es,kg,picados,carniceria
187,2021-03,ELPOZO Bienstar jamón cocido bajo en sal en finas lonchas sobre 85 gr,1.0,11.76,dia-es,kg,embutidos,carniceria
188,2021-03,ELPOZO Bienstar pechuga de pavo 0% M.G. pieza 340 gr,3.0900000000000003,9.09,dia-es,kg,embutidos,carniceria
189,2021-03,ELPOZO Bienstar pechuga de pavo en finas lonchas bajo en sal sobre 85 gr,1.0,11.76,dia-es,kg,embutidos,carniceria
190,2021-03,ELPOZO Bienstar pechuga de pavo en lonchas sobre 85 gr,1.0,11.76,dia-es,kg,embutidos,carniceria
191,2021-03,ELPOZO Selección jamón curado en lonchas sobre 125 gr,1.8626923076923076,14.901538461538461,dia-es,kg,embutidos,carniceria
192,2021-03,ELPOZO bacon en lonchas sobre 90 gr,1.0,11.110000000000001,dia-es,kg,embutidos,carniceria
193,2021-03,ELPOZO chopped lata en lonchas sobre 225 gr,1.7269230769230768,7.676153846153847,dia-es,kg,embutidos,carniceria
194,2021-03,ELPOZO chorizo extra sobre 85 gr,1.0,13.33,dia-es,kg,embutidos,carniceria
195,2021-03,ELPOZO codillo de jamón curado pieza 850 gr,1.69,1.99,dia-es,kg,embutidos,carniceria
196,2021-03,ELPOZO escalopín de lomo de cerdo marinado extratierno bandeja 600 gr,3.99,6.65,dia-es,kg,cerdo,carniceria
197,2021-03,ELPOZO fiambre de pechuga de pavo en finas lonchas sobre 180 gr,1.99,11.06,dia-es,kg,embutidos,carniceria
198,2021-03,ELPOZO fiambre de york maxi pieza 500 gr,2.0,4.0,dia-es,kg,embutidos,carniceria
199,2021-03,ELPOZO fiambre de york sandwich en lonchas sobre 375 gr,2.0,5.33,dia-es,kg,embutidos,carniceria
200,2021-03,ELPOZO fuet casero pack 2 piezas de 150 gr,3.2161538461538464,10.71923076923077,dia-es,kg,embutidos,carniceria
201,2021-03,ELPOZO fuet nobleza pieza 320 gr,2.0,7.41,dia-es,kg,embutidos,carniceria
202,2021-03,ELPOZO hamburguesas de cerdo y vacuno American BBQ bandeja 280 gr,2.1,7.5,dia-es,kg,picados,carniceria
203,2021-03,ELPOZO hamburguesas de cerdo y vacuno con queso y bacon bandeja 280 gr,2.1,7.5,dia-es,kg,picados,carniceria
204,2021-03,ELPOZO jamón cocido en lonchas sobre 110 gr,1.0,9.09,dia-es,kg,embutidos,carniceria
205,2021-03,ELPOZO jamón cocido en lonchas sobre 120 gr,1.5,12.5,dia-es,kg,embutidos,carniceria
206,2021-03,ELPOZO jamón cocido extra edición 1954 corte fresco en finas lonchas sobre 120 gr,1.8891304347826088,15.744782608695653,dia-es,kg,embutidos,carniceria
207,2021-03,ELPOZO jamón cocido extra en finas loncha sobre 180 gr,1.99,11.06,dia-es,kg,embutidos,carniceria
208,2021-03,ELPOZO jamón cocido extra en lonchas sobre 200 gr,1.99,9.95,dia-es,kg,embutidos,carniceria
209,2021-03,ELPOZO jamón curado en lonchas sobre 2 x 90 gr,3.0,16.67,dia-es,kg,embutidos,carniceria
210,2021-03,ELPOZO jamón de pavo con trufa y boletus artesana en lonchas sobre 170 gr,2.0,11.76,dia-es,kg,embutidos,carniceria
211,2021-03,ELPOZO longaniza imperial con pavo pieza 230 gr,2.5,10.87,dia-es,kg,embutidos,carniceria
212,2021-03,ELPOZO longaniza imperial pieza 230 gr,2.5,10.870000000000001,dia-es,kg,embutidos,carniceria
213,2021-03,ELPOZO mortadela con aceitunas en lonchas sobre 225 gr,1.713076923076923,7.613846153846154,dia-es,kg,embutidos,carniceria
214,2021-03,ELPOZO mortadela de pavo en lonchas sobre 225 gr,1.913076923076923,8.503846153846153,dia-es,kg,embutidos,carniceria
215,2021-03,ELPOZO mortadela siciliana en lonchas sobre 225 gr,1.5884615384615384,7.059230769230769,dia-es,kg,embutidos,carniceria
216,2021-03,ELPOZO pavo sandwich en lonchas envase 340 gr,2.0,5.88,dia-es,kg,embutidos,carniceria
217,2021-03,ELPOZO pechuga de pavo en lonchas finas sobre 85 gr,1.0,11.76,dia-es,kg,embutidos,carniceria
