,Unnamed: 0.1,Unnamed: 0,name,category,price,reference_price,reference_unit,insert_date,category_id
1307,1307.0,1307.0,Banana,Fruta_y_verdura_Fruta,0.24,1.34,kg,2023-01-19,27
1308,1308.0,1308.0,Plátano macho,Fruta_y_verdura_Fruta,0.78,2.88,kg,2023-01-19,27
1309,1309.0,1309.0,Uva blanca sin semillas,Fruta_y_verdura_Fruta,2.55,5.1,kg,2023-01-19,27
1310,1310.0,1310.0,Uva negra sin semillas,Fruta_y_verdura_Fruta,2.4,4.8,kg,2023-01-19,27
1311,1311.0,1311.0,Uva roja sin semillas,Fruta_y_verdura_Fruta,2.4,4.8,kg,2023-01-19,27
1312,1312.0,1312.0,Manzana Golden,Fruta_y_verdura_Fruta,0.35,1.82,kg,2023-01-19,27
1313,1313.0,1313.0,Manzanas Golden,Fruta_y_verdura_Fruta,2.3,1.53,kg,2023-01-19,27
1314,1314.0,1314.0,Pera Conferencia,Fruta_y_verdura_Fruta,0.25,1.82,kg,2023-01-19,27
1315,1315.0,1315.0,Peras Conferencia,Fruta_y_verdura_Fruta,2.3,1.53,kg,2023-01-19,27
1316,1316.0,1316.0,Manzana Fuji,Fruta_y_verdura_Fruta,0.51,2.2,kg,2023-01-19,27
1317,1317.0,1317.0,Manzanas Fuji,Fruta_y_verdura_Fruta,2.73,1.82,kg,2023-01-19,27
1318,1318.0,1318.0,Manzana Royal Gala,Fruta_y_verdura_Fruta,0.35,1.82,kg,2023-01-19,27
1319,1319.0,1319.0,Manzanas Royal Gala,Fruta_y_verdura_Fruta,2.3,1.53,kg,2023-01-19,27
1320,1320.0,1320.0,Manzana Granny Smith,Fruta_y_verdura_Fruta,0.38,1.82,kg,2023-01-19,27
1321,1321.0,1321.0,Pera Rocha,Fruta_y_verdura_Fruta,0.3,2.11,kg,2023-01-19,27
1322,1322.0,1322.0,Manzana Reineta,Fruta_y_verdura_Fruta,0.46,2.3,kg,2023-01-19,27
1323,1323.0,1323.0,Medio melón piel de sapo,Fruta_y_verdura_Fruta,3.63,2.39,"2 Pieza 1,52 kg aprox. | 2,39 €",2023-01-19,27
1324,1324.0,1324.0,Melón piel de sapo,Fruta_y_verdura_Fruta,7.19,2.29,kg,2023-01-19,27
1325,1325.0,1325.0,Limones,Fruta_y_verdura_Fruta,1.91,1.91,kg,2023-01-19,27
1326,1326.0,1326.0,Limón,Fruta_y_verdura_Fruta,0.31,2.2,kg,2023-01-19,27
1327,1327.0,1327.0,Mandarina,Fruta_y_verdura_Fruta,0.31,2.39,kg,2023-01-19,27
1328,1328.0,1328.0,Mandarinas,Fruta_y_verdura_Fruta,3.48,2.486,kg,2023-01-19,27
1329,1329.0,1329.0,Mandarina,Fruta_y_verdura_Fruta,3.98,1.99,kg,2023-01-19,27
1330,1330.0,1330.0,Naranja para mesa,Fruta_y_verdura_Fruta,0.44,1.53,kg,2023-01-19,27
1331,1331.0,1331.0,Naranjas,Fruta_y_verdura_Fruta,3.72,1.24,kg,2023-01-19,27
1332,1332.0,1332.0,Naranjas,Fruta_y_verdura_Fruta,4.45,0.89,kg,2023-01-19,27
1333,1333.0,1333.0,Pomelo,Fruta_y_verdura_Fruta,0.77,2.2,kg,2023-01-19,27
1334,1334.0,1334.0,Limas,Fruta_y_verdura_Fruta,1.92,4.8,kg,2023-01-19,27
1335,1335.0,1335.0,Kiwis amarillos,Fruta_y_verdura_Fruta,2.88,5.76,kg,2023-01-19,27
1336,1336.0,1336.0,Kiwi verde,Fruta_y_verdura_Fruta,0.33,3.03,kg,2023-01-19,27
1337,1337.0,1337.0,Kiwis verdes,Fruta_y_verdura_Fruta,2.88,2.88,kg,2023-01-19,27
1338,1338.0,1338.0,Aguacate,Fruta_y_verdura_Fruta,0.74,4.33,kg,2023-01-19,27
1339,1339.0,1339.0,Aguacates,Fruta_y_verdura_Fruta,2.16,3.93,kg,2023-01-19,27
1340,1340.0,1340.0,Piña,Fruta_y_verdura_Fruta,3.25,1.91,kg,2023-01-19,27
1341,1341.0,1341.0,Media piña,Fruta_y_verdura_Fruta,1.86,2.11,"2 Pieza 880 g aprox. | 2,11 €",2023-01-19,27
1342,1342.0,1342.0,Guacamole Hacendado,"Aceite,_especias_y_salsas_Otras_salsas",3.5,7.0,kg,2023-01-19,27
1343,1343.0,1343.0,Guacamole Hacendado 95% aguacate fresco,"Aceite,_especias_y_salsas_Otras_salsas",1.75,8.75,kg,2023-01-19,27
1344,1344.0,1344.0,Mango,Fruta_y_verdura_Fruta,1.1,2.68,kg,2023-01-19,27
1345,1345.0,1345.0,Piña natural a rodajas,Fruta_y_verdura_Fruta,2.74,5.48,kg,2023-01-19,27
1346,1346.0,1346.0,Papaya,Fruta_y_verdura_Fruta,5.76,4.8,kg,2023-01-19,27
1347,1347.0,1347.0,Media papaya,Fruta_y_verdura_Fruta,3.04,4.99,"2 Pieza 610 g aprox. | 4,99 €",2023-01-19,27
1348,1348.0,1348.0,Coco troceado,Fruta_y_verdura_Fruta,1.72,14.334,kg,2023-01-19,27
1349,1349.0,1349.0,Cereza,Fruta_y_verdura_Fruta,5.29,10.57,kg,2023-01-19,27
1350,1350.0,1350.0,Fresón,Fruta_y_verdura_Fruta,3.35,6.7,kg,2023-01-19,27
1351,1351.0,1351.0,Frambuesas,Fruta_y_verdura_Fruta,2.01,11.824,kg,2023-01-19,27
1352,1352.0,1352.0,Moras,Fruta_y_verdura_Fruta,2.16,17.28,kg,2023-01-19,27
1353,1353.0,1353.0,Arándanos,Fruta_y_verdura_Fruta,2.78,12.356,kg,2023-01-19,27
1354,1354.0,1354.0,Arándanos,Fruta_y_verdura_Fruta,5.47,10.94,kg,2023-01-19,27
1355,1355.0,1355.0,Lechuga iceberg,Fruta_y_verdura_Lechuga_y_ensalada_preparada,0.91,0.91,ud,2023-01-19,28
1356,1356.0,1356.0,Ensalada mezcla 4 estaciones,Fruta_y_verdura_Lechuga_y_ensalada_preparada,0.76,3.04,kg,2023-01-19,28
1357,1357.0,1357.0,Lechugas corazón romana,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.53,0.765,ud,2023-01-19,28
1358,1358.0,1358.0,Ensalada mezcla brotes tiernos,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.2,12.0,kg,2023-01-19,28
1359,1359.0,1359.0,Canónigos base para ensalada,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.14,9.12,kg,2023-01-19,28
1360,1360.0,1360.0,Lechuga iceberg base para ensalada,Fruta_y_verdura_Lechuga_y_ensalada_preparada,0.86,3.44,kg,2023-01-19,28
1361,1361.0,1361.0,Ensalada mezcla gourmet,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.02,5.829,kg,2023-01-19,28
1362,1362.0,1362.0,Cogollos de lechuga,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.06,0.354,ud,2023-01-19,28
1363,1363.0,1363.0,Lechuga corazón romana,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.05,1.05,ud,2023-01-19,28
1364,1364.0,1364.0,Endibias,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.53,3.4,kg,2023-01-19,28
1365,1365.0,1365.0,Ensalada mezcla brotes tiernos maxi,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.68,9.6,kg,2023-01-19,28
1366,1366.0,1366.0,Ensalada mezcla gourmet maxi,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.66,5.534,kg,2023-01-19,28
1367,1367.0,1367.0,Ensalada mezcla tierna,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.2,8.0,kg,2023-01-19,28
1368,1368.0,1368.0,Rúcula base para ensalada,Fruta_y_verdura_Lechuga_y_ensalada_preparada,0.72,14.4,kg,2023-01-19,28
1369,1369.0,1369.0,Cogollos corazón de lechuga,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.88,0.314,ud,2023-01-19,28
1370,1370.0,1370.0,Ensalada mezcla primavera,Fruta_y_verdura_Lechuga_y_ensalada_preparada,0.96,4.8,kg,2023-01-19,28
1371,1371.0,1371.0,Ensalada mezcla dúo canónigos y rúcula,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.3,13.0,kg,2023-01-19,28
1372,1372.0,1372.0,Ensalada mezcla fresca,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.11,5.55,kg,2023-01-19,28
1373,1373.0,1373.0,Lechuga hoja roble,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.3,1.3,ud,2023-01-19,28
1374,1374.0,1374.0,Escarola rizada base para ensalada,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.2,8.0,kg,2023-01-19,28
1375,1375.0,1375.0,Escarola rizada,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.54,1.54,ud,2023-01-19,28
1376,1376.0,1376.0,Espinaca baby base para ensalada,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.11,11.1,kg,2023-01-19,28
1377,1377.0,1377.0,Lechuga romana cortada,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.15,5.75,kg,2023-01-19,28
1378,1378.0,1378.0,Ensalada César,Fruta_y_verdura_Lechuga_y_ensalada_preparada,2.29,10.905,kg,2023-01-19,28
1379,1379.0,1379.0,Ensalada California,Fruta_y_verdura_Lechuga_y_ensalada_preparada,2.29,11.928,kg,2023-01-19,28
1380,1380.0,1380.0,Wraps Texas,Fruta_y_verdura_Lechuga_y_ensalada_preparada,2.99,9.967,kg,2023-01-19,28
1381,1381.0,1381.0,Ensalada de la casa,Fruta_y_verdura_Lechuga_y_ensalada_preparada,1.91,4.775,kg,2023-01-19,28
1382,1382.0,1382.0,Ensalada mil islas,Fruta_y_verdura_Lechuga_y_ensalada_preparada,2.55,7.728,kg,2023-01-19,28
1383,1383.0,1383.0,Ensalada ensatún,Fruta_y_verdura_Lechuga_y_ensalada_preparada,2.49,9.96,kg,2023-01-19,28
1384,1384.0,1384.0,Ensalada jamón,Fruta_y_verdura_Lechuga_y_ensalada_preparada,2.49,11.582,kg,2023-01-19,28
1385,1385.0,1385.0,Ensalada de pasta,Fruta_y_verdura_Lechuga_y_ensalada_preparada,2.49,9.96,kg,2023-01-19,28
1386,1386.0,1386.0,Ensalada queso de cabra,Fruta_y_verdura_Lechuga_y_ensalada_preparada,2.79,20.667,kg,2023-01-19,28
1387,1387.0,1387.0,Patata,Fruta_y_verdura_Verdura,0.33,1.72,kg,2023-01-19,29
1388,1388.0,1388.0,Patatas,Fruta_y_verdura_Verdura,4.23,1.41,kg,2023-01-19,29
1389,1389.0,1389.0,Patatas rojas,Fruta_y_verdura_Verdura,2.68,1.34,kg,2023-01-19,29
1390,1390.0,1390.0,Patatas,Fruta_y_verdura_Verdura,5.28,1.056,kg,2023-01-19,29
1391,1391.0,1391.0,Patatas guarnición,Fruta_y_verdura_Verdura,2.16,2.16,kg,2023-01-19,29
1392,1392.0,1392.0,Batata,Fruta_y_verdura_Verdura,0.75,2.02,kg,2023-01-19,29
1393,1393.0,1393.0,Patatas,Fruta_y_verdura_Verdura,2.93,1.465,kg,2023-01-19,29
1394,1394.0,1394.0,Cebollas tiernas,Fruta_y_verdura_Verdura,1.24,0.414,ud,2023-01-19,29
1395,1395.0,1395.0,Cebollas,Fruta_y_verdura_Verdura,2.3,1.15,kg,2023-01-19,29
1396,1396.0,1396.0,Cebollas,Fruta_y_verdura_Verdura,1.49,1.49,kg,2023-01-19,29
1397,1397.0,1397.0,Ajos morados,Fruta_y_verdura_Verdura,1.39,5.56,kg,2023-01-19,29
1398,1398.0,1398.0,Cebollas dulces,Fruta_y_verdura_Verdura,2.07,2.07,kg,2023-01-19,29
1399,1399.0,1399.0,Ajos morados,Fruta_y_verdura_Verdura,1.91,4.775,kg,2023-01-19,29
1400,1400.0,1400.0,Cebollas rojas,Fruta_y_verdura_Verdura,1.39,2.78,kg,2023-01-19,29
1401,1401.0,1401.0,Yuca,Fruta_y_verdura_Verdura,1.83,2.78,kg,2023-01-19,29
1402,1402.0,1402.0,Ajo negro dientes pelados,Fruta_y_verdura_Verdura,3.99,46.942,kg,2023-01-19,29
1403,1403.0,1403.0,Picada de ajo y Perejil,Fruta_y_verdura_Verdura,1.39,13.9,kg,2023-01-19,29
1404,1404.0,1404.0,Tomate ensalada,Fruta_y_verdura_Verdura,0.44,2.2,kg,2023-01-19,29
1405,1405.0,1405.0,Tomate canario,Fruta_y_verdura_Verdura,0.28,1.72,kg,2023-01-19,29
1406,1406.0,1406.0,Tomate pera,Fruta_y_verdura_Verdura,0.22,1.82,kg,2023-01-19,29
1407,1407.0,1407.0,Tomates pera,Fruta_y_verdura_Verdura,1.91,1.91,kg,2023-01-19,29
1408,1408.0,1408.0,Tomates cherry pera kumato,Fruta_y_verdura_Verdura,1.43,4.767,kg,2023-01-19,29
1409,1409.0,1409.0,Tomates cherry,Fruta_y_verdura_Verdura,1.68,3.36,kg,2023-01-19,29
1410,1410.0,1410.0,Tomates cherry en rama Dulcita,Fruta_y_verdura_Verdura,2.26,11.3,kg,2023-01-19,29
1411,1411.0,1411.0,Tomates kumato,Fruta_y_verdura_Verdura,2.39,2.39,kg,2023-01-19,29
1412,1412.0,1412.0,Tomates,Fruta_y_verdura_Verdura,3.25,1.625,kg,2023-01-19,29
1413,1413.0,1413.0,Tomate kumato negro,Fruta_y_verdura_Verdura,0.3,2.49,kg,2023-01-19,29
1414,1414.0,1414.0,Tomate rallado,Fruta_y_verdura_Verdura,1.39,4.794,kg,2023-01-19,29
1415,1415.0,1415.0,Rama de Tomates,Fruta_y_verdura_Verdura,1.65,2.11,kg,2023-01-19,29
1416,1416.0,1416.0,Tomate rosa,Fruta_y_verdura_Verdura,1.68,3.36,kg,2023-01-19,29
1417,1417.0,1417.0,Tomates Anhel,Fruta_y_verdura_Verdura,2.39,5.975,kg,2023-01-19,29
1418,1418.0,1418.0,Tomate ensalada,Fruta_y_verdura_Verdura,2.3,2.3,kg,2023-01-19,29
1419,1419.0,1419.0,Zanahorias,Fruta_y_verdura_Verdura,0.82,0.82,kg,2023-01-19,29
1420,1420.0,1420.0,Pepino,Fruta_y_verdura_Verdura,0.33,1.72,kg,2023-01-19,29
1421,1421.0,1421.0,Pepino holandés,Fruta_y_verdura_Verdura,0.93,2.2,kg,2023-01-19,29
1422,1422.0,1422.0,Zanahorias,Fruta_y_verdura_Verdura,0.66,1.32,kg,2023-01-19,29
1423,1423.0,1423.0,Pepinos,Fruta_y_verdura_Verdura,2.12,1.696,kg,2023-01-19,29
1424,1424.0,1424.0,Palitos de zanahoria,Fruta_y_verdura_Verdura,1.68,9.334,kg,2023-01-19,29
1425,1425.0,1425.0,Zanahoria rallada base para ensalada,Fruta_y_verdura_Verdura,0.82,5.467,kg,2023-01-19,29
1426,1426.0,1426.0,Pimiento rojo,Fruta_y_verdura_Verdura,0.91,2.39,kg,2023-01-19,29
1427,1427.0,1427.0,Calabacín verde,Fruta_y_verdura_Verdura,0.6,1.72,kg,2023-01-19,29
1428,1428.0,1428.0,Pimiento verde freír,Fruta_y_verdura_Verdura,0.28,2.01,kg,2023-01-19,29
1429,1429.0,1429.0,Calabacín blanco,Fruta_y_verdura_Verdura,0.96,1.91,kg,2023-01-19,29
1430,1430.0,1430.0,Pimiento verde,Fruta_y_verdura_Verdura,0.69,2.29,kg,2023-01-19,29
1431,1431.0,1431.0,"Pimientos tricolor rojo, amarillo y verde",Fruta_y_verdura_Verdura,1.72,2.867,kg,2023-01-19,29
1432,1432.0,1432.0,Pimientos semipicantes,Fruta_y_verdura_Verdura,1.2,4.8,kg,2023-01-19,29
1433,1433.0,1433.0,Pimientos rojos picantes,Fruta_y_verdura_Verdura,1.53,15.3,kg,2023-01-19,29
1434,1434.0,1434.0,Coliflor,Fruta_y_verdura_Verdura,2.28,1.82,kg,2023-01-19,29
1435,1435.0,1435.0,Repollo liso,Fruta_y_verdura_Verdura,3.01,1.44,kg,2023-01-19,29
1436,1436.0,1436.0,Medio repollo liso,Fruta_y_verdura_Verdura,1.94,1.73,"2 Pieza 1,12 kg aprox. | 1,73 €",2023-01-19,29
1437,1437.0,1437.0,Repollo rizado,Fruta_y_verdura_Verdura,1.48,1.44,kg,2023-01-19,29
1438,1438.0,1438.0,Medio repollo rizado,Fruta_y_verdura_Verdura,0.99,1.73,"2 Pieza 570 g aprox. | 1,73 €",2023-01-19,29
1439,1439.0,1439.0,Col lombarda,Fruta_y_verdura_Verdura,2.46,1.63,kg,2023-01-19,29
1440,1440.0,1440.0,Media col lombarda,Fruta_y_verdura_Verdura,1.49,1.88,"2 Pieza 790 g aprox. | 1,88 €",2023-01-19,29
1441,1441.0,1441.0,Champiñón pequeño,Fruta_y_verdura_Verdura,1.37,4.58,kg,2023-01-19,29
1442,1442.0,1442.0,Champiñón laminado limpio,Fruta_y_verdura_Verdura,1.71,5.35,kg,2023-01-19,29
1443,1443.0,1443.0,Seta,Fruta_y_verdura_Verdura,1.76,7.02,kg,2023-01-19,29
1444,1444.0,1444.0,Champiñón grande,Fruta_y_verdura_Verdura,1.9,4.42,kg,2023-01-19,29
1445,1445.0,1445.0,Seta laminada,Fruta_y_verdura_Verdura,1.64,6.54,kg,2023-01-19,29
1446,1446.0,1446.0,Champiñón Portobello,Fruta_y_verdura_Verdura,1.84,6.14,kg,2023-01-19,29
1447,1447.0,1447.0,Setas al plato con perejil,Fruta_y_verdura_Verdura,2.84,14.2,kg,2023-01-19,29
1448,1448.0,1448.0,Salteado de setas laminadas,Fruta_y_verdura_Verdura,1.73,6.92,kg,2023-01-19,29
1449,1449.0,1449.0,Seta shiitake,Fruta_y_verdura_Verdura,3.53,11.78,kg,2023-01-19,29
1450,1450.0,1450.0,Perejil troceado,Fruta_y_verdura_Verdura,0.75,1.875,100 g,2023-01-19,29
1451,1451.0,1451.0,Jengibre,Fruta_y_verdura_Verdura,1.3,6.5,kg,2023-01-19,29
1452,1452.0,1452.0,Cilantro,Fruta_y_verdura_Verdura,1.25,6.25,100 g,2023-01-19,29
1453,1453.0,1453.0,Hierbabuena,Fruta_y_verdura_Verdura,1.25,17.858,kg,2023-01-19,29
1454,1454.0,1454.0,Cebollino,Fruta_y_verdura_Verdura,1.25,6.25,100 g,2023-01-19,29
1455,1455.0,1455.0,Preparado de paella y sopa Hacendado ultracongelado,Congelados_Marisco,4.36,6.365,kg,2023-01-19,32
1456,1456.0,1456.0,Arreglo para paella de marisco,Marisco_y_pescado_Marisco,5.96,9.93,kg,2023-01-19,32
1457,1457.0,1457.0,Gambón congelado,Congelados_Marisco,1.64,10.95,kg,2023-01-19,32
1458,1458.0,1458.0,Gambón grande congelado,Congelados_Marisco,19.9,9.95,kg,2023-01-19,32
1459,1459.0,1459.0,Alistado mediano congelado,Congelados_Marisco,4.49,29.95,kg,2023-01-19,32
1460,1460.0,1460.0,Alistado mediano Hacendado congelado,Congelados_Marisco,29.95,29.95,kg,2023-01-19,32
1461,1461.0,1461.0,Langostino cocido,Marisco_y_pescado_Marisco,1.47,9.8,kg,2023-01-19,32
1462,1462.0,1462.0,Langostino cocido Pescanova ultracongelado,Congelados_Marisco,9.95,9.95,kg,2023-01-19,32
1463,1463.0,1463.0,Langostino crudo ultracongelado,Congelados_Marisco,1.58,10.5,kg,2023-01-19,32
1464,1464.0,1464.0,Langostino crudo Pescanova ultracongelado,Congelados_Marisco,10.25,10.25,kg,2023-01-19,32
1465,1465.0,1465.0,Langostino cocido Hacendado,Marisco_y_pescado_Marisco,6.9,11.5,kg,2023-01-19,32
1466,1466.0,1466.0,Gamba arrocera Hacendado congelada,Congelados_Marisco,1.94,12.95,kg,2023-01-19,32
1467,1467.0,1467.0,Gamba blanca pequeña Hacendado congelada,Congelados_Marisco,12.95,12.95,kg,2023-01-19,32
1468,1468.0,1468.0,Gamba blanca cocida Hacendado ultracongelada,Congelados_Marisco,5.3,15.143,kg,2023-01-19,32
1469,1469.0,1469.0,Carabinero Hacendado congelado,Congelados_Marisco,43.98,87.95,kg,2023-01-19,32
1470,1470.0,1470.0,Gamba pelada cruda tamaño mediano Hacendado ultracongelada,Congelados_Marisco,5.3,14.723,kg,2023-01-19,32
1471,1471.0,1471.0,Gamba pelada cruda tamaño grande Hacendado ultracongelada,Congelados_Marisco,5.95,16.528,kg,2023-01-19,32
1472,1472.0,1472.0,Camarón boreal cocido y pelado Royal Greenland ultracongelado,Congelados_Marisco,4.25,21.25,kg,2023-01-19,32
1473,1473.0,1473.0,Langostino cocido y pelado Hacendado ultracongelado,Congelados_Marisco,4.75,21.591,kg,2023-01-19,32
1474,1474.0,1474.0,Langostino crudo y pelado Hacendado ultracongelado,Congelados_Marisco,3.95,17.955,kg,2023-01-19,32
1475,1475.0,1475.0,Bogavante americano grande crudo Hacendado congelado,Congelados_Marisco,18.15,33.0,kg,2023-01-19,32
1476,1476.0,1476.0,Buey de mar cocido Hacendado congelado,Congelados_Marisco,9.2,15.334,kg,2023-01-19,32
1477,1477.0,1477.0,Bocas de cangrejo pequeñas congeladas,Congelados_Marisco,2.97,19.8,kg,2023-01-19,32
1478,1478.0,1478.0,Bocas de cangrejo pequeñas Hacendado congeladas,Congelados_Marisco,8.95,17.9,kg,2023-01-19,32
1479,1479.0,1479.0,Nécora cocida Hacendado congelada,Congelados_Marisco,6.15,12.3,kg,2023-01-19,32
1480,1480.0,1480.0,Colas de gambón crudo Hacendado congelado,Congelados_Marisco,6.55,26.2,kg,2023-01-19,32
1481,1481.0,1481.0,Alistado pequeño Hacendado congelado,Congelados_Marisco,16.5,16.5,kg,2023-01-19,32
1482,1482.0,1482.0,Alistado pequeño congelado,Congelados_Marisco,2.48,16.5,kg,2023-01-19,32
1483,1483.0,1483.0,Mejillón,Marisco_y_pescado_Marisco,3.2,3.2,kg,2023-01-19,32
1484,1484.0,1484.0,Carne de mejillón de Chile cocido Hacendado ultracongelado,Congelados_Marisco,2.3,8.364,kg,2023-01-19,32
1485,1485.0,1485.0,Mejillón de Chile entero cocido Hacendado ultracongelado,Congelados_Marisco,2.7,6.0,kg,2023-01-19,32
1486,1486.0,1486.0,Mejillón vivo y limpio,Marisco_y_pescado_Marisco,2.95,3.934,kg,2023-01-19,32
1487,1487.0,1487.0,Almeja Galicia,Marisco_y_pescado_Marisco,14.95,29.9,kg,2023-01-19,32
1488,1488.0,1488.0,Almeja del pacífico Hacendado congelada,Congelados_Marisco,1.8,4.0,kg,2023-01-19,32
1489,1489.0,1489.0,Vieira Hacendado ultracongelada,Congelados_Marisco,2.25,18.75,kg,2023-01-19,32
1490,1490.0,1490.0,Navajas,Marisco_y_pescado_Marisco,3.7,7.4,kg,2023-01-19,32
1491,1491.0,1491.0,Carne de almeja Hacendado ultracongelada,Congelados_Marisco,2.49,12.45,kg,2023-01-19,32
1492,1492.0,1492.0,Mejillón extra grande,Marisco_y_pescado_Marisco,3.95,3.95,kg,2023-01-19,32
1493,1493.0,1493.0,Chirla,Marisco_y_pescado_Marisco,4.35,8.7,kg,2023-01-19,32
1494,1494.0,1494.0,Palitos de surimi Pescanova,Marisco_y_pescado_Marisco,2.2,4.783,kg,2023-01-19,32
1495,1495.0,1495.0,Palitos de surimi Pescanova,Marisco_y_pescado_Marisco,4.3,4.674,kg,2023-01-19,32
1496,1496.0,1496.0,Tronquitos de surimi Pescanova ultracongelados,Congelados_Marisco,2.35,3.917,kg,2023-01-19,32
1497,1497.0,1497.0,Muslitos de surimi Pescanova ultracongelados,Congelados_Rebozados,2.6,5.778,kg,2023-01-19,32
1498,1498.0,1498.0,Caracoles precocidos Hacendado ultracongelados,Congelados_Marisco,2.09,5.972,kg,2023-01-19,32
1499,1499.0,1499.0,Nuggets de pollo Hacendado ultracongelados,Carne_Empanados_y_elaborados,2.7,5.4,kg,2023-01-19,45
1500,1500.0,1500.0,Delicias de pollo Hacendado ultracongeladas con empanado a base de maíz,Carne_Empanados_y_elaborados,3.7,7.4,kg,2023-01-19,45
1501,1501.0,1501.0,Croquetas de cocido Hacendado ultracongeladas,Carne_Empanados_y_elaborados,1.75,5.0,kg,2023-01-19,45
1502,1502.0,1502.0,Nuggets de pavo Hacendado ultracongelados,Carne_Empanados_y_elaborados,3.2,8.0,kg,2023-01-19,45
1503,1503.0,1503.0,Brochetas de pollo,Carne_Aves_y_pollo,3.05,8.841,kg,2023-01-19,45
1504,1504.0,1504.0,Flautas de pollo y queso,Carne_Aves_y_pollo,1.95,7.143,kg,2023-01-19,45
1505,1505.0,1505.0,Flautas de bacón y queso,Carne_Cerdo,1.95,7.066,kg,2023-01-19,45
1506,1506.0,1506.0,Lomo de cerdo adobado,Carne_Cerdo,3.27,6.95,kg,2023-01-19,45
1507,1507.0,1507.0,San Jacobos de cerdo sin gluten,Carne_Cerdo,2.25,5.625,kg,2023-01-19,45
1508,1508.0,1508.0,Pechugas de pollo finas hierbas marinadas,Carne_Aves_y_pollo,4.94,7.6,kg,2023-01-19,45
1509,1509.0,1509.0,Medallones pechuga de pollo marinado,Carne_Aves_y_pollo,4.52,6.95,kg,2023-01-19,45
1510,1510.0,1510.0,Pechugas de pollo marinadas empanadas sin gluten,Carne_Aves_y_pollo,2.72,7.55,kg,2023-01-19,45
1511,1511.0,1511.0,Pinchos de cerdo sin varilla,Carne_Cerdo,4.34,8.5,kg,2023-01-19,45
1512,1512.0,1512.0,Medallones preparado de solomillo cerdo provenzal,Carne_Cerdo,3.88,9.7,kg,2023-01-19,45
1513,1513.0,1513.0,Filetes de vacuno al ajillo,Carne_Vacuno,6.21,13.79,kg,2023-01-19,45
1514,1514.0,1514.0,Alas de pollo adobadas,Carne_Aves_y_pollo,3.33,4.9,kg,2023-01-19,45
1515,1515.0,1515.0,Fiambre de magro de cerdo adobado,Carne_Cerdo,2.68,7.244,kg,2023-01-19,45
1516,1516.0,1516.0,Chuletas de pavo al ajillo,Carne_Aves_y_pollo,4.26,7.1,kg,2023-01-19,45
1517,1517.0,1517.0,Costilla de cerdo ibérico adobada,Carne_Cerdo,3.99,6.65,kg,2023-01-19,45
1518,1518.0,1518.0,Brochetas de pavo,Carne_Aves_y_pollo,4.35,8.7,kg,2023-01-19,45
1519,1519.0,1519.0,Filetes lomo al ajillo,Carne_Cerdo,3.63,7.25,kg,2023-01-19,45
1520,1520.0,1520.0,Pechugas de pavo pimentón,Carne_Aves_y_pollo,5.02,8.65,kg,2023-01-19,45
1521,1521.0,1521.0,Fiambre de pechuga de pavo adobada,Carne_Empanados_y_elaborados,3.38,9.136,kg,2023-01-19,45
1522,1522.0,1522.0,Filetes de cerdo empanados sin gluten,Carne_Cerdo,3.26,7.25,kg,2023-01-19,45
1523,1523.0,1523.0,Pinchos de cerdo con varilla,Carne_Cerdo,3.6,11.91,kg,2023-01-19,45
1524,1524.0,1524.0,Contramuslos de pollo marinados con piel,Carne_Aves_y_pollo,4.35,7.25,kg,2023-01-19,45
1525,1525.0,1525.0,Nuggets de pollo sin gluten,Carne_Aves_y_pollo,2.5,8.013,kg,2023-01-19,45
1526,1526.0,1526.0,Tacos de pavo al ajillo,Carne_Aves_y_pollo,3.81,6.35,kg,2023-01-19,45
1527,1527.0,1527.0,Chuletas de cerdo sajonia,Carne_Cerdo,2.68,9.25,kg,2023-01-19,45
1528,1528.0,1528.0,Lomo de cerdo ibérico adobado,Carne_Cerdo,4.82,21.9,kg,2023-01-19,45
1529,1529.0,1529.0,Croquetas de jamón,Carne_Empanados_y_elaborados,3.5,10.448,kg,2023-01-19,45
1530,1530.0,1530.0,Callos preparados de ternera Rogusa,Carne_Empanados_y_elaborados,3.4,6.8,kg,2023-01-19,45
1531,1531.0,1531.0,Oreja de cerdo cocida adobada Rogusa,Carne_Empanados_y_elaborados,3.9,7.8,kg,2023-01-19,45
