,name,category,price,reference_price,reference_unit,insert_date,subcategoria
18258,Brócoli pieza 500 gr,verduleria,1.43,2.86,Kg,2023-01-30,vegetales
18259,LA EXPLANADA aceitunas rellenas de anchoa lata 150 gr,snacks,1.89,12.6,Kg,2023-01-30,aperitivos
18260,Patata de guarnición malla 1 kg,verduleria,1.24,1.24,Kg,2023-01-30,vegetales
18261,DIA mermelada extra fresa frasco 650 gr,despensa,2.35,3.62,Kg,2023-01-30,conservas
18262,DIA LACTEA queso especial para gratinar rallado bolsa 200 gr,huevos_lacteos_derivados,1.53,7.65,Kg,2023-01-30,quesos
18263,DIA mermelada extra albaricoque frasco 650 gr,despensa,2.35,3.62,Kg,2023-01-30,conservas
18264,VELERO ron blanco botella 70 cl,alcoholicas,4.69,6.7,l,2023-01-30,destilados_licores
18265,DIA mermelada extra ciruela frasco 650 grs,despensa,2.35,3.62,Kg,2023-01-30,conservas
18266,DIA mermelada extra melocotón frasco 650 gr,despensa,2.35,3.62,Kg,2023-01-30,conservas
18267,JOLCA aceitunas verdes sin hueso bolsa 90 gr,snacks,0.79,8.78,Kg,2023-01-30,aperitivos
18268,JOLCA aceitunas verdes con hueso bolsa 120 gr,snacks,0.79,6.58,Kg,2023-01-30,aperitivos
18269,"BREKKIES EXCEL alimento para gatos mix buey bolsa 1,5 kg",mascotas,5.39,3.59,Kg,2023-01-30,gatos
18270,COCA-COLA light sin cafeína lata 33 cl,bebidas,0.9,2.73,l,2023-01-30,refrescos
18271,KEMPHOR pasta dentífrica original fluorada tubo 75 ml,cuidado_higiene_personal,2.09,27.87,l,2023-01-30,bucal
18272,GULLON Diet - Fibra galletas sin azúcar estuche 240 grs,desayunos,1.69,7.04,Kg,2023-01-30,galletas
18273,Apio bolsa 500 gr,verduleria,0.95,1.9,Kg,2023-01-30,vegetales
18274,FRUCTIS champú fortificante fuerza y brillo cabello normal bote 300 ml,cuidado_higiene_personal,3.49,11.63,l,2023-01-30,cabello
18275,PEPSI light botella 1.75 lt,bebidas,1.79,1.02,l,2023-01-30,refrescos
18276,SOLELL DE FLIX vino tinto DO Penedés botella 75 cl,alcoholicas,2.79,3.72,l,2023-01-30,vinos_tintos
18277,AQUARIUS bebida refrescante de naranja lata 33 cl,bebidas,0.89,2.7,l,2023-01-30,isotonicas_energeticas
18278,SOS arroz redondo paquete 1 Kg,despensa,1.91,1.91,Kg,2023-01-30,arroz
18279,DIA paté hígado de cerdo lata 3 x 78 gr,despensa,1.85,7.91,Kg,2023-01-30,conservas
18280,DIA DELIMAGIC caramelo líquido bote 400 gr,huevos_lacteos_derivados,2.19,5.48,Kg,2023-01-30,postres
18281,LA GULA DEL NORTE al ajillo envase 110 gr,pescaderia,3.25,29.55,Kg,2023-01-30,marisco
18282,ELVIVE crema suavizante Total Repair 5 cabello dañado frasco 250 ml,cuidado_higiene_personal,3.49,13.96,l,2023-01-30,cabello
18283,BERBERANA vino tinto de la tierra de Castila botella 75 cl,alcoholicas,4.29,5.72,l,2023-01-30,vinos_tintos
18284,SELECCIÓN DE DIA filetes de pechuga de pollo bandeja (peso aprox. 825 gr),carniceria,7.0,8.49,Kg,2023-01-30,aves
18285,DANONE ACTIMEL yogur líquido fresa pack 6 unidades 100 gr,huevos_lacteos_derivados,3.95,6.58,Kg,2023-01-30,yogures
18286,BONTE seda dental menta y cera caja 50 metros,cuidado_higiene_personal,1.25,1.25,m,2023-01-30,bucal
18287,DIA VEGECAMPO pepinillos pequeños frasco 180 gr,snacks,1.2,6.67,Kg,2023-01-30,aperitivos
18288,PULEVA leche semidesnatada calcio envase 1 lt,huevos_lacteos_derivados,1.59,1.59,l,2023-01-30,leche
18289,OLD EL PASO kit fajitas caja 505 gr ,internacional,6.19,12.26,Kg,2023-01-30,mejicana
18290,PULEVA leche desnatada calcio envase 1 lt,huevos_lacteos_derivados,1.59,1.59,l,2023-01-30,leche
18291,GALLINA BLANCA salsa pimienta verde sobre 50 gr,despensa,1.65,27.97,Kg,2023-01-30,salsas
18292,BABYSMILE toallitas para bebés envase 80 uds,bebe,1.15,1.15,ud,2023-01-30,higiene
18293,DIA NATURMUNDO cacahuete frito salado bolsa 250 gr,snacks,1.1,4.4,Kg,2023-01-30,aperitivos
18294,MCCAIN patatas fritas golden long bolsa 1 Kg,congelados,3.59,3.59,Kg,2023-01-30,vegetales_cong
18295,DIA BÍFIDUS cremoso con pera 0% pack 4 unidades 125 gr,huevos_lacteos_derivados,1.35,2.7,Kg,2023-01-30,yogures
18296,NESTLE Caja roja bombones caja 200 gr,snacks,5.49,27.45,Kg,2023-01-30,bombones
18297,COLGATE pasta dentífrica blanqueante tubo 75 ml,cuidado_higiene_personal,2.59,34.53,l,2023-01-30,bucal
18298,ISABEL mejillones en escabeche 8/12 piezas lata 69 gr,despensa,3.55,51.45,Kg,2023-01-30,conservas
18299,ESTRELLA GALICIA cerveza especial lata 33 cl,alcoholicas,0.78,2.36,l,2023-01-30,cervezas
18300,CASA TARRADELLAS pizza jamón y queso envase 405 gr ,precocinados,3.29,8.12,Kg,2023-01-30,precocinados
18301,VOLL-DAMM cerveza doble malta lata 33 cl,alcoholicas,0.99,3.0,l,2023-01-30,cervezas
18302,Corazones de cogollos 6 uds,verduleria,1.91,0.32,ud,2023-01-30,vegetales
18303,Champiñón laminado bandeja 250 gr,verduleria,1.34,5.36,Kg,2023-01-30,hongos
18304,HORNIMANS infu relax estuche 20 uds,desayunos,2.89,0.14,ud,2023-01-30,infusiones
18305,DR OETKER pannini barbacoa caja 250 gr ,congelados,3.59,14.36,Kg,2023-01-30,precocinados_cong
18306,"KIT KAT chocolatina pack 3 unidades 41,5 gr ",snacks,1.79,14.38,Kg,2023-01-30,bombones
18307,CHIPS AHOY mini galletas caja 160 gr,desayunos,1.99,12.44,Kg,2023-01-30,galletas
18308,DIA SUPER PACO abrillantador para lavavajillas máquina botella 1 lt,cuidado_higiene_hogar,1.79,1.79,l,2023-01-30,lavavajillas
18309,MAIZENA Flanín el niño preparado para flanes y natillas caja 6 sobres 192 gr,huevos_lacteos_derivados,1.49,7.76,Kg,2023-01-30,postres
18310,BOLLYCAO mini bollycaos 6 unidades paquete 90 gr,desayunos,1.99,22.11,Kg,2023-01-30,bolleria
18311,RAM chocolate a la taza envase 1 lt,desayunos,2.65,2.65,l,2023-01-30,cacao
18312,DIA LACTEA queso fresco natural pack 2 x 250 gr ,huevos_lacteos_derivados,2.16,4.32,Kg,2023-01-30,quesos
18313,KRISSIA surimi fresco rallado envase 125 gr,pescaderia,2.09,16.72,Kg,2023-01-30,marisco
18314,DIA agua mineral natural botella 1.5 lt,bebidas,0.27,0.18,l,2023-01-30,agua
18315,DIA agua mineral natural botella 5 lt,bebidas,0.69,0.14,l,2023-01-30,agua
18316,COLACAO cacao soluble caja 2.5 Kg,desayunos,14.99,6.0,Kg,2023-01-30,cacao
18317,KAS naranja botella 2 lt,bebidas,1.79,0.9,l,2023-01-30,refrescos
18318,PULEVA leche entera calcio slim envase 1 lt,huevos_lacteos_derivados,1.59,1.59,l,2023-01-30,leche
18319,ROYAL cuajada sabor lácteo para preparar caja 5 sobres de 12 gr,huevos_lacteos_derivados,2.19,36.5,Kg,2023-01-30,postres
18320,NESTLE papilla 8 cereales con bífidus caja 600 gr,bebe,3.99,6.65,Kg,2023-01-30,alimentacion
18321,NESTLE NESQUIK petit chocolate pack 6 unidades 60 g,huevos_lacteos_derivados,1.69,4.69,Kg,2023-01-30,yogures
18322,AS alimento para gatos rico en ave bolsa 4 kg,mascotas,6.79,1.7,Kg,2023-01-30,gatos
18323,CHIQUILIN galletas de desayuno caja 670 grs,desayunos,4.25,6.34,Kg,2023-01-30,galletas
18324,SAN MIGUEL Selecta cerveza extra botella 33 cl,alcoholicas,1.29,3.91,l,2023-01-30,cervezas
18325,"DIA caldo de pescado envase 1 lt
",precocinados,1.25,1.25,l,2023-01-30,precocinados
18326,DIA AL PUNTO crema de calabacín con queso envase 500 ml,precocinados,1.25,2.5,l,2023-01-30,precocinados
18327,SERPIS aceitunas negras sin hueso lata 150 gr,snacks,1.99,13.27,Kg,2023-01-30,aperitivos
18328,DIA AL PUNTO crema de verduras envase 500 ml,precocinados,1.25,2.5,l,2023-01-30,precocinados
18329,DIA AL PUNTO crema de calabaza envase 500 ml,precocinados,1.25,2.5,l,2023-01-30,precocinados
18330,DIA AL PUNTO lentejas con chorizo lata 430 gr,precocinados,1.39,3.35,Kg,2023-01-30,precocinados
18331,DIA CAPRICHOSO copa de vainilla con caramelo y nata pack 4 uds 115 gr ,huevos_lacteos_derivados,1.59,3.46,Kg,2023-01-30,postres
18332,BRILLANTE arroz vaporizado caja 1 Kg,despensa,2.11,2.11,Kg,2023-01-30,arroz
18333,ASTURIANA leche con fibra envase 1 lt,huevos_lacteos_derivados,1.65,1.65,l,2023-01-30,leche
18334,CASA TARRADELLAS pizza jamón serrano envase 390 gr,precocinados,3.29,8.44,Kg,2023-01-30,precocinados
18335,COCA-COLA zero botella 2 lt,bebidas,2.19,1.1,l,2023-01-30,refrescos
18336,COCA-COLA zero lata 33 cl,bebidas,0.87,2.64,l,2023-01-30,refrescos
18337,ISABEL mejillones en escabeche 13/18 piezas lata 69 gr,despensa,1.99,28.84,Kg,2023-01-30,conservas
18338,DANONE ACTIMEL yogur líquido natural pack 6 unidades 100 gr,huevos_lacteos_derivados,3.95,6.58,Kg,2023-01-30,yogures
18339,RIBERA DE ALGODOR vino tinto joven DO La Mancha botella 75 cl,alcoholicas,1.65,2.2,l,2023-01-30,vinos_tintos
18340,DYC whisky botella 1 lt,alcoholicas,12.59,12.59,l,2023-01-30,destilados_licores
18341,DOUREGAL whisky 5 años botella 70 cl,alcoholicas,8.69,12.41,l,2023-01-30,destilados_licores
18342,VELERO ron añejo botella 70 cl,alcoholicas,5.69,8.13,l,2023-01-30,destilados_licores
18343,GULLON galleta ligera sin sal y sin azúcar paquete 200 gr,desayunos,1.35,6.75,Kg,2023-01-30,galletas
18344,DANI berberechos al natural 55/65 piezas lata 63 gr,despensa,3.59,56.98,Kg,2023-01-30,conservas
18345,DIA ARROZONA arroz vaporizado paquete 1 Kg,despensa,1.72,1.72,Kg,2023-01-30,arroz
18346,DIA SNACK MANIAC nachos tex-mex bolsa 150 gr ,snacks,1.15,7.67,Kg,2023-01-30,aperitivos
18347,VEGA E HIJOS queso fresco artesano envase 250 gr,huevos_lacteos_derivados,2.78,11.12,Kg,2023-01-30,quesos
18348,CASTLE LOAN licor de crema whisky botella 70 cl,alcoholicas,5.59,7.99,l,2023-01-30,destilados_licores
18349,Melón piel de sapo unidad (4 Kg aprox.),verduleria,9.56,2.39,Kg,2023-01-30,fruta
18350,DANONE ACTIMEL yogur líquido fresa 0% pack 6 unidades 100 gr,huevos_lacteos_derivados,3.95,6.58,Kg,2023-01-30,yogures
18351,SMINT pastillas de frutas silvestres sin azúcar dispensador 8 gr,snacks,1.8,225.0,Kg,2023-01-30,golosinas
18352,BONTE espuma de afeitar piel sensible spray 250 ml,cuidado_higiene_personal,1.19,4.76,l,2023-01-30,depilacion
18353,BONTE gel de afeitar piel sensible spray 250 ml,cuidado_higiene_personal,2.25,9.0,l,2023-01-30,depilacion
18354,MAHOU cerveza sin alcohol lata 33 cl,alcoholicas,0.69,2.09,l,2023-01-30,cervezas
18355,"SAN MIGUEL cerveza 0,0% alcohol lata 33 cl",alcoholicas,0.75,2.27,l,2023-01-30,cervezas
18356,CARTA DE PLATA vino tinto botella 75 cl,alcoholicas,3.99,5.32,l,2023-01-30,vinos_tintos
18357,DIA MARI MARINERA bonito del norte en aceite de oliva lata 73 gr ,despensa,2.15,29.45,Kg,2023-01-30,conservas
18358,"SAN MIGUEL cerveza 0,0% alcohol pack 6 botellas 25 cl",alcoholicas,3.19,2.13,l,2023-01-30,cervezas
18359,BIMBO pan de molde formato familiar bolsa 700 gr ,pan,2.69,3.84,Kg,2023-01-30,molde
18360,ISABEL atún en aceite de girasol lata 260 gr,despensa,4.95,19.04,Kg,2023-01-30,conservas
18361,PULEVA leche omega3 envase 1 lt,huevos_lacteos_derivados,1.89,1.89,l,2023-01-30,leche
18362,AIRWICK ambientador eléctrico nenuco recambio 1 ud,cuidado_higiene_hogar,4.89,4.89,ud,2023-01-30,ambientadores_insecticidas
18363,DIA galletas crackers saladas paquete 3 uds 300 gr ,snacks,1.35,4.5,Kg,2023-01-30,aperitivos
18364,DIA NATURMUNDO pasas sultanas sin pepitas bolsa 200 gr,snacks,1.2,6.0,Kg,2023-01-30,aperitivos
18365,KIT KAT chocolatina mini bolsa 200 gr,snacks,2.19,10.95,Kg,2023-01-30,bombones
18366,DIA AL PUNTO pizza de atún y bacon envase 400 gr,precocinados,2.69,6.73,Kg,2023-01-30,precocinados
18367,GARCIA BAQUERO queso semicurado cuña 325 gr,huevos_lacteos_derivados,5.24,16.12,Kg,2023-01-30,quesos
18368,CALVO mejillones en escabeche 8/12 piezas lata 69 gr,despensa,3.59,52.03,Kg,2023-01-30,conservas
18369,DIA TEMPTATION surtido de pralinés bolsa 450 gr,snacks,3.79,8.42,Kg,2023-01-30,bombones
18370,COCA-COLA clásica botella 50 cl,bebidas,1.49,2.98,l,2023-01-30,refrescos
18371,JOHNSON crema protectora de pañal tubo 100 ml,bebe,4.55,45.5,l,2023-01-30,higiene
18372,LICOR DEL POLO pasta dentífrica 2 en 1 menta fresca bote 75 ml,cuidado_higiene_personal,2.29,30.53,l,2023-01-30,bucal
18373,LICOR DEL POLO pasta dentífrica 2 en 1 blanqueador avanzado bote 75 ml,cuidado_higiene_personal,2.29,30.53,l,2023-01-30,bucal
18374,REXONA desodorante aloe vera fresh spray 200 ml,cuidado_higiene_personal,3.49,17.45,l,2023-01-30,colonias
18375,DIA SELECCIÓN MUNDIAL queso edam cuña 470 gr,huevos_lacteos_derivados,4.47,9.51,Kg,2023-01-30,quesos
18376,SOMOSIERRA helado sandwich nata y chocolate caja 6 uds 300 gr,congelados,2.55,8.5,Kg,2023-01-30,helados
18377,DIA TEMPTATION lenguas de gato caja 100 gr,snacks,1.89,18.9,Kg,2023-01-30,bombones
18378,REVILLA chorizo tradición en lonchas sobre 65 gr,huevos_lacteos_derivados,1.0,15.38,Kg,2023-01-30,quesos
18379,ASTURIANA leche entera envase 1 lt,huevos_lacteos_derivados,1.14,1.14,l,2023-01-30,leche
18380,ASTURIANA leche desnatada envase 1 lt,huevos_lacteos_derivados,1.14,1.14,l,2023-01-30,leche
18381,DIA SNACK MANIAC conos de maíz sabor queso y bacon bolsa 100 gr ,snacks,0.95,9.5,Kg,2023-01-30,aperitivos
18382,EL MOLINO DE DIA rosquillas glaseadas estuche 4 uds 208 gr ,desayunos,1.75,8.41,Kg,2023-01-30,bolleria
18383,LA MASIA aceite de oliva intenso botella 1lt,despensa,5.81,5.81,l,2023-01-30,aceites
18384,BON MENU alimento para perros receta tradicional bolsa 4 kg,mascotas,8.79,2.2,Kg,2023-01-30,perros
18385,COLACAO cacao soluble bolsa 1.2 Kg,desayunos,8.29,6.91,Kg,2023-01-30,cacao
18386,LA COCINERA lasaña boloñesa caja 500 gr,congelados,4.99,9.98,Kg,2023-01-30,precocinados_cong
18387,Cebolla Buti 1 kg,verduleria,1.47,1.47,Kg,2023-01-30,vegetales
18388,DIA LACTEA queso emmental rallado bolsa 200 gr,huevos_lacteos_derivados,2.07,10.35,Kg,2023-01-30,quesos
18389,DIA UPSS refresco sin gas de manzana botella 1.5 lt,bebidas,0.99,0.66,l,2023-01-30,refrescos
18390,PESCANOVA surfers de merluza rebozada caja 400 gr,congelados,3.89,9.73,Kg,2023-01-30,pescaderia_cong
18391,MAGGI pasta oriental pollo sobre 70 gr,internacional,0.89,12.71,Kg,2023-01-30,oriental
18392,DIA MARI MARINERA mejillones en escabeche 8/12 piezas lata 69 gr,despensa,2.15,31.16,Kg,2023-01-30,conservas
18393,DIA baguette jamón y queso pack 2 uds,congelados,1.89,7.56,Kg,2023-01-30,precocinados_cong
18394,DIA VEGECAMPO zanahoria en tiras frasco 180 gr,despensa,0.75,4.17,Kg,2023-01-30,conservas
18395,Pimiento tipo padrón bolsa 200 gr,verduleria,0.95,4.75,Kg,2023-01-30,fruta
18396,ESTEPA licor de anís dulce botella 1 lt,alcoholicas,6.99,6.99,l,2023-01-30,destilados_licores
18397,DIA SNACK MANIAC cortezas de trigo bolsa 80 gr,snacks,0.95,11.88,Kg,2023-01-30,aperitivos
18398,DIA SNACK MANIAC palitos de patata bolsa 100 gr ,snacks,1.19,11.9,Kg,2023-01-30,aperitivos
18399,SEÑORIO DE LOS LLANOS vino tinto crianza DO Valdepeñas botella 75 cl,alcoholicas,2.99,3.99,l,2023-01-30,vinos_tintos
18400,DISFRUTA néctar light pera piña envase 2 lt,bebidas,3.79,1.9,l,2023-01-30,zumos
18401,DISFRUTA néctar light 10 frutas con 10 vitaminas envase 2 lt,bebidas,3.39,1.7,l,2023-01-30,zumos
18402,DON LIMPIO limpiador mármol y madera ph neutro botella 1.3 lt,cuidado_higiene_hogar,4.29,3.3,l,2023-01-30,hogar
18403,GRANJA SAN FRANCISCO miel de flores antigoteo bote 350 gr,despensa,5.55,15.86,Kg,2023-01-30,conservas
18404,LAY'S patatas fritas vinagreta bolsa 150 gr,snacks,2.19,14.6,Kg,2023-01-30,aperitivos
18405,LAY'S patatas fritas campesina bolsa 150 gr,snacks,2.19,14.6,Kg,2023-01-30,aperitivos
18406,BINACA pasta dentífrica antiplaca tubo 75 ml,cuidado_higiene_personal,2.35,31.33,l,2023-01-30,bucal
18407,ASTURIANA leche semidesnatada envase 1 lt,huevos_lacteos_derivados,1.14,1.14,l,2023-01-30,leche
18408,RISI palomitas mantequilla bolsa 90 GR,snacks,1.39,15.44,Kg,2023-01-30,aperitivos
18409,Patata lavada malla 5 Kg,verduleria,3.69,0.74,Kg,2023-01-30,vegetales
18410,Ajo morado malla 250 gr,verduleria,1.43,5.72,Kg,2023-01-30,vegetales
18411,Limones malla 1 Kg,verduleria,2.11,2.11,Kg,2023-01-30,fruta
18412,COCA-COLA light botella 1.25 lt,bebidas,1.59,1.27,l,2023-01-30,refrescos
18413,DIA VEGECAMPO macedonia de verduras frasco 325 gr,despensa,0.99,3.05,Kg,2023-01-30,conservas
18414,ROYAL para preparar pastel de queso con sirope de fresa 8 raciones 325gr,huevos_lacteos_derivados,3.99,12.28,Kg,2023-01-30,postres
18415,DIA MARI MARINERA sardinillas en aceite picante lata 62 gr,despensa,0.89,14.35,Kg,2023-01-30,conservas
18416,SELECCIÓN DE DIA pechugas enteras de pollo bandeja (peso aprox. 790 gr),carniceria,5.84,7.39,Kg,2023-01-30,aves
18417,DIA VEGECAMPO pimientos del piquillo enteros lata 150 gr,despensa,1.35,9.0,Kg,2023-01-30,conservas
18418,Remolacha cocida al vacío 500 gr,precocinados,0.95,1.9,Kg,2023-01-30,precocinados
18419,ZESPRI kiwi bandeja 500 gr,verduleria,2.49,4.98,Kg,2023-01-30,fruta
18420,OB tampón digital regular paquete 32 ud,cuidado_higiene_personal,5.57,0.17,ud,2023-01-30,intimo
18421,SELECCIÓN DE DIA cuartos traseros de pollo bandeja (peso aprox. 940 gr),carniceria,3.47,3.69,Kg,2023-01-30,aves
18422,CASA TARRADELLAS pizza atún y bacon envase 405 gr ,precocinados,3.29,8.12,Kg,2023-01-30,precocinados
18423,TRINA refresco sin gas de naranja botella 1.5 lt,bebidas,1.69,1.13,l,2023-01-30,refrescos
18424,PRINGLES patatas fritas sour cream & onion tubo 165 gr ,snacks,2.39,14.48,Kg,2023-01-30,aperitivos
18425,PRINGLES patatas fritas original tubo 165 gr,snacks,2.39,14.48,Kg,2023-01-30,aperitivos
18426,KINDER Bueno white chocolate blanco 45 gr,snacks,1.39,30.89,Kg,2023-01-30,bombones
18427,AMBAR cerveza especial lata 33 cl,alcoholicas,0.85,2.58,l,2023-01-30,cervezas
18428,"SIGNAL pasta dentífrica blanqueadora bicarbonato tubo 75 ml
",cuidado_higiene_personal,1.99,26.53,l,2023-01-30,bucal
18429,FANTA naranja botella 50 cl,bebidas,1.49,2.98,l,2023-01-30,refrescos
18430,NESTLE chocolate negro postres tableta 200 gr,snacks,1.99,9.95,Kg,2023-01-30,bombones
18431,DIA MARI MARINERA muslitos de mar caja 250 gr,congelados,1.49,5.96,Kg,2023-01-30,pescaderia_cong
18432,DIA L-CASEI yogur líquido natural pack 12 unidades 100 gr,huevos_lacteos_derivados,2.95,2.46,Kg,2023-01-30,yogures
18433,DIA L-CASEI yogur líquido fresa pack 12 unidades 100 gr,huevos_lacteos_derivados,2.89,2.41,Kg,2023-01-30,yogures
18434,GERALDINO vino blanco de uva moscatel botella 75 cl,alcoholicas,3.2,4.27,l,2023-01-30,destilados_licores
18435,KELLOGGS cereales corn flakes caja 500 gr,desayunos,3.09,6.18,Kg,2023-01-30,cereales
18436,Maíz dulce cocido al vacío 400 gr,precocinados,1.39,3.47,Kg,2023-01-30,precocinados
18437,Cebolla malla 2 Kg,verduleria,2.29,1.15,Kg,2023-01-30,vegetales
18438,NESTLE papilla 8 cereales con miel caja 600 gr,bebe,4.19,6.98,Kg,2023-01-30,alimentacion
18439,DIA SALSEO mayonesa top-down bote 300 ml,despensa,1.35,4.5,l,2023-01-30,salsas
18440,DIA masa de hojaldre extendida caja 500 gr,congelados,1.95,3.9,Kg,2023-01-30,precocinados_cong
18441,DIA TEMPTATION helado bombón classic caja 4 uds 336 gr,congelados,1.89,5.63,Kg,2023-01-30,helados
18442,SELECCIÓN DE DIA chistorra de navarra pieza 220 gr ,carniceria,1.45,6.59,Kg,2023-01-30,cerdo
18443,DIA barrita de chocolate caramelo y galleta bolsa 290 gr ,snacks,1.95,6.72,Kg,2023-01-30,bombones
18444,DIA barrita chocolate turrón y caramelo bolsa 200 gr ,snacks,1.55,7.75,Kg,2023-01-30,bombones
18445,DANONE ACTIMEL yogur líquido natural pack 12 unidades 100 gr,huevos_lacteos_derivados,5.99,4.99,Kg,2023-01-30,yogures
18446,DIA AL DIANTE espirales tricolor paquete 500 gr,despensa,1.0,2.0,Kg,2023-01-30,pastas
18447,DIA VEGECAMPO ajo en polvo frasco 65 gr,despensa,0.76,11.69,Kg,2023-01-30,especias
18448,DIA PATATAS UNIDAS puré de patatas caja 500 gr,precocinados,1.89,3.78,Kg,2023-01-30,precocinados
18449,DIA VEGECAMPO curry en polvo bote 42 gr,despensa,0.85,20.24,Kg,2023-01-30,especias
18450,DIA VEGECAMPO tomillo frasco 18 gr,despensa,0.85,47.22,Kg,2023-01-30,especias
18451,DIA VEGECAMPO pimienta negra molida frasco 50 gr,despensa,0.89,17.8,Kg,2023-01-30,especias
18452,DIA SNACK MANIAC patatas fritas lisas al punto de sal bolsa 200 gr,snacks,1.35,6.75,Kg,2023-01-30,aperitivos
18453,"BONTE aceite corporal aloe vera bote 500 ml
",cuidado_higiene_personal,2.25,4.5,l,2023-01-30,corporal
18454,DIA AL PUNTO callos con chorizo lata 380 gr,despensa,2.65,6.97,Kg,2023-01-30,conservas
18455,FONTANEDA galletas la buena María caja 800 gr,desayunos,2.99,3.74,Kg,2023-01-30,galletas
18456,LAUKI leche semidesnatada envase 1 lt,huevos_lacteos_derivados,1.12,1.12,l,2023-01-30,leche
18457,DIA LACTEA leche semidesnatada calcio envase 1 lt,huevos_lacteos_derivados,1.0,1.0,l,2023-01-30,leche
18458,DIA CAFETERÍA café soluble clásico frasco 200 gr,desayunos,2.55,12.75,Kg,2023-01-30,cafe
18459,DIA MARCELO CARAMELO nubes bolsa 200 gr,snacks,1.85,9.25,Kg,2023-01-30,golosinas
18460,LA BELLA EASO pan de leche bolsa 10 uds 350 gr,desayunos,2.99,8.54,Kg,2023-01-30,bolleria
18461,LA BELLA EASO magdalenas bolsa 9 uds 261 gr,desayunos,2.49,9.54,Kg,2023-01-30,bolleria
18462,AZUCARERA azúcar blanco envase 800 gr,despensa,1.55,1.94,Kg,2023-01-30,edulcorantes
18463,GARCIA BAQUERO queso semicurado ya cortado envase 250 gr,huevos_lacteos_derivados,5.14,20.56,Kg,2023-01-30,quesos
18464,LITORAL cocido madrileño lata 440 gr,precocinados,2.49,5.86,Kg,2023-01-30,precocinados
18465,BOLLYCAO relleno de chocolate paquete 3 uds 180 gr,desayunos,2.99,16.61,Kg,2023-01-30,bolleria
18466,NIVEA dry desodorante confort roll on 50 ml,cuidado_higiene_personal,2.39,47.8,l,2023-01-30,colonias
18467,EL CASERIO queso rallado 4 quesos bolsa 130 gr,huevos_lacteos_derivados,2.5,19.23,Kg,2023-01-30,quesos
18468,DON SIMON vino tinto envase 1 lt,alcoholicas,1.6,1.6,l,2023-01-30,sangrias
18469,DIA UPSS refresco de naranja botella 2 lt,bebidas,0.99,0.5,l,2023-01-30,refrescos
18470,DIA UPSS refresco de limón sin gas botella 1.5 lt,bebidas,0.99,0.66,l,2023-01-30,refrescos
18471,DIA FRESHQUITOS refresco de naranja sin gas botella 1.5 lt,bebidas,1.05,0.7,l,2023-01-30,refrescos
18472,KRISSIA palitos de surimi paquete 12 uds 180 gr,pescaderia,2.99,16.61,Kg,2023-01-30,marisco
18473,VIVESOY bebida de zumo de naranja y soja envase 1 lt,bebidas,1.89,1.89,l,2023-01-30,zumos
18474,EL MOLINO DE DIA pan rústico en rebanadas bolsa 550 gr ,pan,1.59,2.89,Kg,2023-01-30,molde
18475,BERONIA vino tinto crianza DO Rioja botella 75 cl,alcoholicas,8.75,11.67,l,2023-01-30,vinos_tintos
18476,DIA RAMBLERS cerveza especial lata 33 cl,alcoholicas,0.39,1.18,l,2023-01-30,cervezas
18477,OREO mini galletas de chocolate rellenas de crema caja 160 gr,desayunos,1.99,12.44,Kg,2023-01-30,galletas
18478,DIA tagliatelle carbonara sobre 145 gr,despensa,1.29,8.9,Kg,2023-01-30,pastas
18479,KELLOGGS barritas de bizcochitos de cereales con fruta y fibra estuche 240 g,desayunos,3.49,14.54,Kg,2023-01-30,cereales
18480,CASA TARRADELLAS espetec extra pieza 180 gr,huevos_lacteos_derivados,2.29,12.72,Kg,2023-01-30,quesos
18481,DIA cereales rellenos de chocolate caja 500 gr,desayunos,1.99,3.98,Kg,2023-01-30,cereales
18482,DIA GRANDIA cereales fruta y fibra paquete 500 gr,desayunos,2.39,4.78,Kg,2023-01-30,cereales
18483,DIA GRANDIA cereales bolas de maíz con miel paquete 500 gr,desayunos,1.85,3.7,Kg,2023-01-30,cereales
18484,DIA GRANDIA cereales de trigo inflado con miel paquete 500 gr,desayunos,1.59,3.18,Kg,2023-01-30,cereales
18485,DIA cereales muesli crujiente con frutas paquete 500 gr,desayunos,2.09,4.18,Kg,2023-01-30,cereales
18486,DIA VITAL cereales muesli con frutas bolsa 1 Kg,desayunos,2.09,2.09,Kg,2023-01-30,cereales
18487,DIA GRAN JOY cereales de arroz inflado sabor chocolate caja 500 gr,desayunos,2.19,4.38,Kg,2023-01-30,cereales
18488,DIA GRANDIA cereales copos de maíz azucarados paquete 500 gr,desayunos,1.59,3.18,Kg,2023-01-30,cereales
18489,AIR WICK ambientador eléctrico flor frescor recambio 1 ud,cuidado_higiene_hogar,4.99,4.99,ud,2023-01-30,ambientadores_insecticidas
18490,LA VIEJA FABRICA mermelada de frambuesa frasco 350 gr,despensa,3.05,8.71,Kg,2023-01-30,conservas
18491,MAGNUM helado bombón after dinner classic caja 10 uds 290 gr,congelados,5.69,19.62,Kg,2023-01-30,helados
18492,GARCIA BAQUERO queso curado ya cortado pieza 250 g,huevos_lacteos_derivados,5.24,20.96,Kg,2023-01-30,quesos
18493,DISFRUTA néctar light melocotón envase 2 lt,bebidas,3.79,1.9,l,2023-01-30,zumos
18494,DISFRUTA néctar light piña envase 2 lt,bebidas,3.79,1.9,l,2023-01-30,zumos
